clave_municipio,clave_entidad,entidad,municipio,lista_nominal,total_votos,participacion,votos_shh,votos_fcm,votos_mc,votos_otros,pct_shh,pct_fcm,pct_mc,ventaja_shh
20513,20,Oaxaca,Santo Domingo Petapa,6351,4647,73.1696,3518,336,748,45,75.7048,7.2305,16.0964,59.6084
20514,20,Oaxaca,Santo Domingo Roayaga,682,311,45.6012,286,22,0,3,91.9614,7.074,0,84.8874
20515,20,Oaxaca,Santo Domingo Tehuantepec,51532,33788,65.567,28551,2893,1733,611,84.5004,8.5622,5.129,75.9382
20516,20,Oaxaca,Santo Domingo Teojomulco,3714,1455,39.1761,1265,111,34,45,86.9416,7.6289,2.3368,79.3127
20517,20,Oaxaca,Santo Domingo Tepuxtepec,4003,1345,33.5998,982,271,46,46,73.0112,20.1487,3.4201,52.8625
20518,20,Oaxaca,Santo Domingo Tlatayapam,107,72,67.2897,63,7,2,0,87.5,9.7222,2.7778,77.7778
20519,20,Oaxaca,Santo Domingo Tomaltepec,2469,1377,55.7716,1119,144,93,21,81.2636,10.4575,6.7538,70.8061
20520,20,Oaxaca,Santo Domingo Tonala,6201,3615,58.297,2855,530,109,121,78.9765,14.6611,3.0152,64.3154
20521,20,Oaxaca,Santo Domingo Tonaltepec,197,130,65.9898,104,16,5,5,80,12.3077,3.8462,67.6923
20522,20,Oaxaca,Santo Domingo Xagacia,819,412,50.3053,370,23,8,11,89.8058,5.5825,1.9417,84.2233
20523,20,Oaxaca,Santo Domingo Yanhuitlan,1166,671,57.5472,532,80,40,19,79.2846,11.9225,5.9613,67.3621
20524,20,Oaxaca,Santo Domingo Yodohino,293,183,62.4573,175,4,2,2,95.6284,2.1858,1.0929,93.4426
20525,20,Oaxaca,Santo Domingo Zanatepec,9637,6019,62.4572,4946,577,342,154,82.1731,9.5863,5.682,72.5868
20526,20,Oaxaca,Santos Reyes Nopala,13309,7480,56.2026,4408,2670,171,231,58.9305,35.6952,2.2861,23.2353
20527,20,Oaxaca,Santos Reyes Papalo,1832,578,31.5502,426,112,20,20,73.7024,19.3772,3.4602,54.3252
20528,20,Oaxaca,Santos Reyes Tepejillo,713,385,53.9972,362,9,4,10,94.026,2.3377,1.039,91.6883
20529,20,Oaxaca,Santos Reyes Yucuna,962,327,33.9917,290,27,2,8,88.685,8.2569,0.6116,80.4281
20530,20,Oaxaca,Santo Tomas Jalieza,2753,1280,46.4947,1034,145,69,32,80.7812,11.3281,5.3906,69.4531
20531,20,Oaxaca,Santo Tomas Mazaltepec,1904,812,42.6471,732,39,28,13,90.1478,4.803,3.4483,85.3448
20532,20,Oaxaca,Santo Tomas Ocotepec,2843,1499,52.726,1385,59,17,38,92.3949,3.936,1.1341,88.4589
20533,20,Oaxaca,Santo Tomas Tamazulapan,1928,836,43.361,713,54,42,27,85.2871,6.4593,5.0239,78.8278
20534,20,Oaxaca,San Vicente Coatlan,2888,639,22.126,466,88,17,68,72.9264,13.7715,2.6604,59.1549
20535,20,Oaxaca,San Vicente Lachixio,2193,897,40.9029,751,99,12,35,83.7235,11.0368,1.3378,72.6867
20536,20,Oaxaca,San Vicente Nuñu,363,221,60.8815,154,57,6,4,69.6833,25.7919,2.7149,43.8914
20537,20,Oaxaca,Silacayoapam,5638,3188,56.5449,2721,271,112,84,85.3513,8.5006,3.5132,76.8507
20538,20,Oaxaca,Sitio de Xitlapehua,538,304,56.5056,235,33,23,13,77.3026,10.8553,7.5658,66.4473
20539,20,Oaxaca,Soledad Etla,5299,3705,69.9189,2818,466,372,49,76.0594,12.5776,10.0405,63.4818
20540,20,Oaxaca,Villa de Tamazulapam del Progreso,6273,4816,76.7735,3916,518,301,81,81.3123,10.7558,6.25,70.5565
20541,20,Oaxaca,Tanetze de Zaragoza,1241,624,50.282,540,38,15,31,86.5385,6.0897,2.4038,80.4488
20542,20,Oaxaca,Taniche,677,352,51.9941,247,70,22,13,70.1705,19.8864,6.25,50.2841
20543,20,Oaxaca,Tataltepec de Valdes,4233,1726,40.7749,1330,285,38,73,77.0568,16.5122,2.2016,60.5446
20544,20,Oaxaca,Teococuilco de Marcos Perez,819,361,44.0781,340,10,6,5,94.1828,2.7701,1.662,91.4127
20545,20,Oaxaca,Teotitlan de Flores Magon,7858,5623,71.5576,4324,600,552,147,76.8985,10.6705,9.8168,66.228
20546,20,Oaxaca,Teotitlan del Valle,5158,2833,54.9244,2332,254,175,72,82.3156,8.9658,6.1772,73.3498
20547,20,Oaxaca,Teotongo,832,540,64.9038,493,24,13,10,91.2963,4.4444,2.4074,86.8519
20548,20,Oaxaca,Tepelmeme Villa de Morelos,1403,587,41.8389,504,46,25,12,85.8603,7.8365,4.2589,78.0238
20549,20,Oaxaca,Tezoatlan de Segura y Luna,9414,5064,53.7922,3769,887,217,191,74.4273,17.5158,4.2852,56.9115
20550,20,Oaxaca,San Jeronimo Tlacochahuaya,4482,2408,53.726,1908,314,140,46,79.2359,13.0399,5.814,66.196
20551,20,Oaxaca,Tlacolula de Matamoros,23397,14856,63.4953,11317,1699,1497,343,76.178,11.4365,10.0767,64.7415
20552,20,Oaxaca,Tlacotepec Plumas,327,200,61.1621,189,10,0,1,94.5,5,0,89.5
20553,20,Oaxaca,Tlalixtac de Cabrera,8657,3770,43.5486,2489,889,329,63,66.0212,23.5809,8.7268,42.4403
20554,20,Oaxaca,Totontepec Villa de Morelos,3935,1552,39.4409,1274,185,30,63,82.0876,11.9201,1.933,70.1675
20555,20,Oaxaca,Trinidad Zaachila,2636,1767,67.0334,1377,178,149,63,77.9287,10.0736,8.4324,67.8551
20556,20,Oaxaca,Trinidad Vista Hermosa--La,235,163,69.3617,153,1,8,1,93.865,0.6135,4.908,88.957
20557,20,Oaxaca,Union Hidalgo,11665,8643,74.0934,8063,306,203,71,93.2894,3.5404,2.3487,89.749
20558,20,Oaxaca,Valerio Trujano,1271,972,76.4752,810,91,43,28,83.3333,9.3621,4.4239,73.9712
20559,20,Oaxaca,San Juan Bautista Valle Nacional,17897,11842,66.1675,9221,1248,1013,360,77.8669,10.5388,8.5543,67.3281
20560,20,Oaxaca,Villa Diaz Ordaz,5061,2187,43.2128,1758,242,111,76,80.3841,11.0654,5.0754,69.3187
20561,20,Oaxaca,Yaxe,2157,800,37.0885,649,103,23,25,81.125,12.875,2.875,68.25
20562,20,Oaxaca,Magdalena Yodocono de Porfirio Diaz,1197,563,47.0343,443,88,24,8,78.6856,15.6306,4.2629,63.055
20563,20,Oaxaca,Yogana,1035,490,47.343,375,72,12,31,76.5306,14.6939,2.449,61.8367
20564,20,Oaxaca,Yutanduchi de Guerrero,905,533,58.895,431,64,12,26,80.863,12.0075,2.2514,68.8555
20565,20,Oaxaca,Villa de Zaachila,33655,20699,61.5035,15105,2311,2762,521,72.9745,11.1648,13.3436,59.6309
20566,20,Oaxaca,San Mateo Yucutindoo,2300,848,36.8696,770,43,18,17,90.8019,5.0708,2.1226,85.7311
20567,20,Oaxaca,Zapotitlan Lagunas,2310,1266,54.8052,1023,141,23,79,80.8057,11.1374,1.8167,69.6683
20568,20,Oaxaca,Zapotitlan Palmas,1366,413,30.2343,327,54,15,17,79.1768,13.0751,3.632,66.1017
20569,20,Oaxaca,Santa Ines de Zaragoza,1112,585,52.6079,444,111,19,11,75.8974,18.9744,3.2479,56.923
20570,20,Oaxaca,Zimatlan de Alvarez,16830,12608,74.9138,9373,1336,1548,351,74.3417,10.5964,12.2779,62.0638
21001,21,Puebla,Acajete,48800,28176,57.7377,20822,3482,3045,827,73.8998,12.358,10.8071,61.5418
21002,21,Puebla,Acateno,7466,5728,76.7211,4106,1169,295,158,71.683,20.4085,5.1501,51.2745
21003,21,Puebla,Acatlan,29270,19006,64.9334,15680,1992,941,393,82.5003,10.4809,4.9511,72.0194
21004,21,Puebla,Acatzingo,41293,24406,59.1044,17841,3443,2470,652,73.1009,14.1072,10.1205,58.9937
21005,21,Puebla,Acteopan,2319,1950,84.088,896,847,101,106,45.9487,43.4359,5.1795,2.5128
21006,21,Puebla,Ahuacatlan,11390,9346,82.0544,6961,1714,437,234,74.4811,18.3394,4.6758,56.1417
21007,21,Puebla,Ahuatlan,2400,1560,65,936,529,52,43,60,33.9103,3.3333,26.0897
21008,21,Puebla,Ahuazotepec,8532,5614,65.7993,3934,1067,425,188,70.0748,19.0061,7.5704,51.0687
21009,21,Puebla,Ahuehuetitla,1865,1292,69.2761,1205,35,34,18,93.2663,2.709,2.6316,90.5573
21010,21,Puebla,Ajalpan,49292,37431,75.9373,24354,8046,1901,3130,65.0637,21.4956,5.0787,43.5681
21011,21,Puebla,Albino Zertuche,1380,1045,75.7246,605,360,61,19,57.8947,34.4498,5.8373,23.4449
21012,21,Puebla,Aljojuca,5194,4054,78.0516,2736,767,390,161,67.4889,18.9196,9.6201,48.5693
21013,21,Puebla,Altepexi,15120,12469,82.4669,9724,1004,1357,384,77.9854,8.052,10.883,67.1024
21014,21,Puebla,Amixtlan,3927,3122,79.5009,1889,926,207,100,60.506100000000004,29.6605,6.6304,30.8456
21015,21,Puebla,Amozoc,82628,54438,65.8832,38080,8332,6461,1565,69.9511,15.3055,11.8685,54.6456
21016,21,Puebla,Aquixtla,6645,5208,78.3747,2934,1596,436,242,56.3364,30.6452,8.3717,25.6912
21017,21,Puebla,Atempan,21577,15515,71.9053,11150,2686,1215,464,71.8659,17.3123,7.8311,54.5536
21018,21,Puebla,Atexcal,3034,2342,77.1918,1432,485,322,103,61.1443,20.7088,13.7489,40.4355
21019,21,Puebla,Atlixco,113292,67244,59.3546,45110,14157,6490,1487,67.0841,21.0532,9.6514,46.0309
21020,21,Puebla,Atoyatempan,5484,4213,76.8235,3041,485,574,113,72.1813,11.512,13.6245,58.5568
21021,21,Puebla,Atzala,1129,844,74.7564,726,63,33,22,86.019,7.4645,3.91,78.5545
21022,21,Puebla,Atzitzihuacan,9415,6814,72.3739,4316,1899,286,313,63.3402,27.8691,4.1972,35.4711
21023,21,Puebla,Atzitzintla,6893,4982,72.2762,2369,1182,1183,248,47.5512,23.7254,23.7455,23.8057
21024,21,Puebla,Axutla,1218,801,65.7635,671,82,23,25,83.7703,10.2372,2.8714,73.5331
21025,21,Puebla,Ayotoxco de Guerrero,6467,4607,71.2386,3629,656,234,88,78.7714,14.2392,5.0792,64.5322
21026,21,Puebla,Calpan,11145,7024,63.0238,4569,1107,1073,275,65.0484,15.7603,15.2762,49.2881
21027,21,Puebla,Caltepec,3592,2810,78.2294,1827,636,216,131,65.0178,22.6335,7.6868,42.3843
21028,21,Puebla,Camocuautla,2154,1856,86.1653,1042,672,106,36,56.1422,36.2069,5.7112,19.9353
21029,21,Puebla,Caxhuacan,2991,2404,80.3745,1709,289,317,89,71.0899,12.0216,13.1864,57.9035
21030,21,Puebla,Coatepec,720,618,85.8333,432,55,36,95,69.9029,8.8997,5.8252,61.0032
21031,21,Puebla,Coatzingo,2346,1691,72.0801,1317,166,108,100,77.8829,9.8167,6.3868,68.0662
21032,21,Puebla,Cohetzala,1224,875,71.4869,547,33,275,20,62.5143,3.7714,31.4286,31.0857
21033,21,Puebla,Cohuecan,3770,2878,76.3395,1817,782,191,88,63.1341,27.1716,6.6366,35.9625
21034,21,Puebla,Coronango,47873,32303,67.4764,21367,5722,4434,780,66.1456,17.7135,13.7263,48.4321
21035,21,Puebla,Coxcatlan,15848,10119,63.8503,7633,1615,533,338,75.4324,15.9601,5.2673,59.4723
21036,21,Puebla,Coyomeapan,10033,6274,62.5336,4896,749,316,313,78.0363,11.9382,5.0367,66.0981
21037,21,Puebla,Coyotepec,2104,1612,76.616,1253,241,92,26,77.7295,14.9504,5.7072,62.7791
21038,21,Puebla,Cuapiaxtla de Madero,6876,4511,65.605,3031,575,798,107,67.1913,12.7466,17.6901,49.5012
21039,21,Puebla,Cuautempan,7643,6047,79.1181,3879,1553,367,248,64.1475,25.6822,6.0691,38.4653
21040,21,Puebla,Cuautinchan,8476,6668,78.6692,4897,786,728,257,73.4403,11.7876,10.9178,61.6527
21041,21,Puebla,Cuautlancingo,87618,59291,67.6699,34896,16475,6806,1114,58.8555,27.7867,11.479,31.0688
